"","x"
"4813","The #2ndAmendment DOES NOT APPLY to semi-automatic rifles, ""assault rifles"" (same thing), or bolt action rifles or… https://t.co/wTebmpyxHn"
"4814","@PlayOverwatch i dont like cussing out, threating or making long posts about doing forms of bodily harm. So I'll ke… https://t.co/X7WJrT21P2"
"4815","Tonight's the night! Please join us as WCH hosts a poetry slam in recognition of Sexual Assault Awareness Month. Sh… https://t.co/CCIZBQfvLy"
"4816","@beequeen28 @KamalaHarris @realDonaldTrump You mean crimes such as false accusations of sexual assault"
"4817","@gokpkd So you're going to sue a daycare for assault?"
"4818","The signs said “We Support the Girls.” Thus, a movement began that turned in to a non-profit organization that is d… https://t.co/lbl5svLgU8"
"4819","A Cherry Hill man was arraigned Thursday on charges he raped and sodomized his girlfriend last year while using a T… https://t.co/25Vpgblyp5"
"4820","1. @ericswalwell⁩ is an authoritarian 

2. He can’t define ‘assault weapon’ 

3. Once ’assault weapons’ are banned,… https://t.co/6Cix7m41ip"
"4821","Now watch for the all out attack on AG Barr by the media &amp; Democrats since they must now regroup for the next assau… https://t.co/sYA3PNDGEf"
"4822","""A common question community members ask after hearing about a sexual assault may be, ""What were you wearing?"" The… https://t.co/Uk2KlcaAht"
"4823","In recent weeks there has been an all-out assault on indigenous communities in almost every Amazon country. It's re… https://t.co/H03uAO6Avn"
"4824","@strwbrrykittnz @shane_holmberg @AMVAlchemist61 @Number1Redshirt @Spacebird77 @Battlemaster0 @SamMann66058275… https://t.co/6WPbEZYKBs"
"4825","Woman accused of stealing nearly $300K from employer. What she used the money for &amp; why the CEO called this 'a pers… https://t.co/xoyqD1NT2m"
"4826","#Repost @accordingtorp
・・・
April is sexual assault awareness month and this week I will be talking about this very… https://t.co/3sQS0rQHde"
"4827","@AAMUHealthCouns hosts Paint The Hill Teal Extravaganza for Sexual Assault Awareness Month on Friday, April 26, fro… https://t.co/d0zwkE04eh"
"4828","A Cherry Hill man was arraigned Thursday on charges he raped and sodomized his girlfriend last year while using a T… https://t.co/BcdSQ3j7fm"
"4829","@FallsWaterpark This company ignores sexual assault https://t.co/ht54XdlHof"
"4830","Nelson was previously charged with interfering with human remains, assault and two counts of breach of probation in… https://t.co/RRQ9pFKEtv"
"4831","@official_djko Oh you talking g herbo . But what tmz reported and what she said two different stories I’m fake conf… https://t.co/1PuS0440DY"
"4832","19-year-old Bangladeshi girl set on fire after accusing headteacher of sex assault https://t.co/1pWYUx7FMW"
"4833","Student Athletes raising awareness about Sexual Assault Prevention through NCAA initiative. @GSAthletics_MSO… https://t.co/jscMhkIXtQ"
"4834","Pregnant Victim of Domestic Assault and Unborn 
Nat'l Hotline 4 Domestic Violence-800.799.7233
Please find the courage &amp; strength 2 leave"
"4835","@EdLatimore And technically speaking the only way to stop the aggressor here is to assault her by unwanted touching… https://t.co/MuLLK5FBLp"
"4836","@VickiMrsbi @lisastark351 @gemini_roxie @MichaelCohen212 You're supporting a man who admits to sexual assault on au… https://t.co/CQqJfk3NXb"
"4837","Just interviewed @michaeljknowles (the victim of the on-stage assault at #UMKC last week). Hear his thoughts on… https://t.co/88BvbwOG6B"
"4838","@RGrich15 “I’m embarrassed. Because I’m embarrassed, and the person that embarrassed me celebrated, I’m going to as… https://t.co/y18RgnpR4i"
"4839","[FREE EVENT] Please join Sanjeevani's Q2 talk event on 20 April at the 95th street library - Naperville, IL as they… https://t.co/1Qnh5LkdPS"
"4840","@SuperPatriotone @SusanCTurlingt1 Wonder if she feels empowered by being forced to marry a man who is 30 YEARS OLDE… https://t.co/tAqTWUsPUV"
"4841","@Nephertitii Your right I don’t but I would never hit a woman but if it gets to the point that I gotta defend mysel… https://t.co/hK7BQ2wUMD"
"4842","@MDeFranks We could tweet the @NHL and @NHLPlayerSafety again and complain about how they claim to be for players s… https://t.co/9MaaegG6dF"
"4843","@Enedram @SenSchumer @SenGillibrand Assault rifles haven't been able to be sold for decades. They're already illega… https://t.co/0MBYONLh2b"
"4844","@SaraAwan99 @kaegrant So you’d assault a houseguest wow and if a man told you the same thing you call him a women beater"
"4845","Canada: Muslim who detonated incendiary devices at college faces new charges of assault and robbery https://t.co/01U2GO5Deh"
"4846","The journalist appeared on The Wendy Williams Show on Thursday. Dee Barnes recently appeared on The Wendy Williams… https://t.co/zfoHVJRUhM"
"4847","@iheartmindy @AndrewPollackFL Why? So they can charge him with assault? The pathetic excuse of a FEMALE should be locked up! Animal."
"4848","a trash bag just tried to assault me :-/"
"4849","@RyumaNagare @aSciEnthusiast Correct. Trumps's molested more women than I will ever sleep with as well but to be fa… https://t.co/Y8dGu8gBy8"
"4850","@JohnCornyn By courage you mean willingness to blatantly lie and embarrass herself in a foolishly juvenile fake ass… https://t.co/2fp358PdFZ"
"4851","@MIGOP @realDonaldTrump Yes, “unsolicited” crud for the last 2 years. Not like there was a recording of him talking… https://t.co/2L2lUrIJVu"
"4852","LPD: Complainant wanting to speak with an officer regarding an assault at Tyson"
"4853","@womensmarchIL @womensmarch So you Obstructed Justice of an Aggravated Assault upon a Police Officer and you want s… https://t.co/4v1zJltGEx"
"4854","@Jim_Jordan Moron, I know that you’re not good at reading, and good covering things up, like sexual assault of mino… https://t.co/mq8rPy9vyP"
"4855","@luvmydogchewy trump has been accused for decades of sexual assault/harassment It's a pattern with him. You're just… https://t.co/9i1AR5rCSz"
"4856","#takebackthenight is an event focused on healing, building community and providing resources for survivors of sexua… https://t.co/Z7yPkoNhkS"
"4857","@TheScoopSteeve Agreed SS, and she’ll probably be expelled and charged with assault.  But why did the teacher do no… https://t.co/CUyQunc2ms"
"4858","Emma freed kids from a farm and lead an assault to free even more kids from an even worse farm..... all at the age… https://t.co/qB4uhr1i6o"
"4859","Chase, crazy bitch_6969 is gone due to hateful conduct. Now she can’t assault &amp; hate on the disabled children or anyone again"
"4860","You got to see this AMERICA WHILE THEY TRYING TO BUY TIME AND COERCING ME THEY COPING AND PASE TJE SAME SHIT ACROSS… https://t.co/2jpby5DhdB"
"4861","@Bicknell_Loop @chriscaple lol even assuming the Kinga Surma rumours aren't true, he's called a female reporter a ""… https://t.co/TyqudmRvQa"
"4862","@VCastroTV @CBSNewYork It's a church, not a bank. Do NY cops always carry around assault rifles? Scary."
"4863","Let me get this straight. A group of adversaries accuse you of something traitorous  and then hire a lawyer to go a… https://t.co/SIvTF0GD2F"
"4864","We're closed tonight for a private event. Naughty Pierre's Burlesque &amp; Comedy Show returns next week, and *this* we… https://t.co/53qxstgjQB"
"4865","""Why is carrying around pepper spray normal for college girls?"" 

A must-read for #SAAM: Sixteen incoming college f… https://t.co/RP6o4oSFbd"
"4866","Prosecutor @ScottCoffina announced that a Mount Holly man who has been arrested on 21 occasions for theft, burglary… https://t.co/0s3oGvskBL"
"4867","BREAKING: Sex offender posing as Brockport student online indicted in sex assault case https://t.co/jKBHqJxzpM"
"4868","Multiple assault charges for Pocomoke man https://t.co/9hou8Xjw2M"
"4869","@knightsaynigh He was pantsless and about to sexually assault his 12 year old daughter....so what? You'd just let h… https://t.co/I20fg9ITV7"
"4870","Also: Video Shows Car Parked On Top Of Another Car At NJ Mall / Woman Attacked By Rabid Fox In NJ / NJ Man Had Gas… https://t.co/4M25Tl1cYz"
"4871","@03Shaquille Definitely Assault 😭"
"4872","Weld County’s state Reps. Perry Buck, R-Windsor, Rochelle Galindo, D-Greeley, Lori Saine, R-Firestone, and Steve Hu… https://t.co/7QWScnOL1L"
"4873","Franklin Lakes child psychologist charged with sex assault on child https://t.co/XgrtC2fARc"
"4874","What a classy way to kick off your grandson’s first bday! Getting hauled into 201 for assault with a deadly weapon… https://t.co/WeKkJl47Hb"
"4875","@PbartunekPaul @ABCDAP @teamfrazzled @USATODAY Huge problem, but greater efforts must be made! Need background chec… https://t.co/dgCLVmEltz"
"4876","Also: Video Shows Car Parked On Top Of Another Car At NJ Mall / Woman Attacked By Rabid Fox In NJ / NJ Man Had Gas… https://t.co/jiAxs4PrJA"
"4877","Also: Video Shows Car Parked On Top Of Another Car At NJ Mall / Woman Attacked By Rabid Fox In NJ / NJ Man Had Gas… https://t.co/KZ2DiV8YSE"
"4878","@delila_cain @downlowtoeshow Be glad I’m not the parent of this “cis” boys. I would have that girl charged for sexu… https://t.co/LlkuNPxhph"
"4879","""Havana ooo Na Na""🇨🇺 The new Overwatch Assault Map is muy caliente🔥🔥

We can't wait to test it on the PTR🏆 https://t.co/zDei7WF95K"
"4880","Sexual Assault Awareness Committee has been reauthorized for the 2019-20 school year!"
"4881","Aches over Assault 🤦🏽‍♂️ Envy come on"
"4882","College age women are experience sexual assault at a rate 3 to 4 times higher than other women.… https://t.co/s3Y6Hn8yuR"
"4883","The alleged assault occurred last week at the prison on Rathmore Road.
https://t.co/47G6zJWQqs"
"4884","@kristynwongtam Make it a ballot issue and see how the cards fall. The vast majority support a handgun ban, and str… https://t.co/EfImwP1SBq"
"4885","Also: Video Shows Car Parked On Top Of Another Car At NJ Mall / Woman Attacked By Rabid Fox In NJ / NJ Man Had Gas… https://t.co/SbL6cExXOE"
"4886","@Cbusi1 @PersephoneRPN @HuffPost Saying someone should denounce hate speech isn't limiting free speech. You are fre… https://t.co/YmobiOmo3i"
"4887","#ChrisWallace’s opinion of AG Barr’s press conference this morning IGNORES the fact the Unites States Attorney Gene… https://t.co/nBhqxPtsd4"
"4888","VP McIntosh steps up to discuss the reauthorization of Sexual Assault Awareness Committee. She discusses plans for… https://t.co/uu97FUwdbA"
"4889","@theklecan_23 Bro they came to my school Tuesday and the guy with army hat was talking mad reckless to me and the c… https://t.co/Xf1bIBx2hi"
"4890","new ASSAULT WHAT NOW. WE JUST HAD PARIS YOU MONSTERS https://t.co/8H1KZw6lNL"
"4891","@ToxxDan sir thats assault"
"4892","Let me get this straight. A group of adversaries accuse you of something traitorous  and then hire a lawyer to go a… https://t.co/lElFnVZzIP"
"4893","UPDATE: Police say they have arrested a 27-year-old in connection with the hit-and-run crash Downtown this morning.… https://t.co/T4xHxE5gp2"
"4894","Also: Video Shows Car Parked On Top Of Another Car At NJ Mall / Woman Attacked By Rabid Fox In NJ / NJ Man Had Gas… https://t.co/UtJEMbD3cf"
"4895","We can all play a role in helping stop sexual assault before it happens. https://t.co/W8txvRR8xc"
"4896","April is Sexual Assault Awareness Month! 

Say something if you hear disrespectful language, sexist comments, or jo… https://t.co/rlZtSYw1H3"
"4897","The Alliance's very own Alexandra Zeitz-Moskin (Director of Development &amp; Communications) sounds off on #SAAM and t… https://t.co/4xlEhYU2ia"
"4898","Denim Day is less than a week away! If you're committed to ending sexual assault, standing up &amp; speaking out in sup… https://t.co/ZP1YAvZbsH"
"4899","@ftfc Shame that in next few weeks he will be sacked for the assault on another manager and facing police charge of… https://t.co/inlwGvmNyg"
"4900","Also: Video Shows Car Parked On Top Of Another Car At NJ Mall / Woman Attacked By Rabid Fox In NJ / NJ Man Had Gas… https://t.co/PUwsmjHlPY"
"4901","Also: Video Shows Car Parked On Top Of Another Car At NJ Mall / Woman Attacked By Rabid Fox In NJ / NJ Man Had Gas… https://t.co/sknjOpHpyt"
"4902","Also: Video Shows Car Parked On Top Of Another Car At NJ Mall / Woman Attacked By Rabid Fox In NJ / NJ Man Had Gas… https://t.co/dfGXaUpsjh"
"4903","Assault Rifles vs. Semi-Automatic Rifles: AR-15’s are semi-automatic (“self-loading”), meaning they fire once from… https://t.co/RZJhDxb3Z4"
"4904","Thank you Representative Sanford Bishop and Representative Hank Johnson voting for #HR1585 and securing resources a… https://t.co/vFJp71JjgW"
